id,__run_id,__done,msg_type,msg_interval,msg_size,exec_time,cli
2633,run_112_repetition_7,DONE,Imu,0.5,3,120,1
2634,run_113_repetition_7,DONE,Imu,0.5,3,120,2
2635,run_114_repetition_7,DONE,Imu,1.0,1,120,1
2636,run_115_repetition_7,DONE,Imu,1.0,1,120,2
2637,run_116_repetition_7,DONE,Imu,1.0,2,120,1
2638,run_117_repetition_7,DONE,Imu,1.0,2,120,2
2639,run_118_repetition_7,DONE,Imu,1.0,3,120,1
2640,run_119_repetition_7,DONE,Imu,1.0,3,120,2
2642,run_121_repetition_7,DONE,String,0.1,1,120,2
2644,run_123_repetition_7,DONE,String,0.1,2,120,2
2646,run_125_repetition_7,DONE,String,0.1,3,120,2
2648,run_127_repetition_7,DONE,String,0.2,1,120,2
2650,run_129_repetition_7,DONE,String,0.2,2,120,2
2652,run_131_repetition_7,DONE,String,0.2,3,120,2
2654,run_133_repetition_7,DONE,String,0.5,1,120,2
2656,run_135_repetition_7,DONE,String,0.5,2,120,2
2658,run_137_repetition_7,DONE,String,0.5,3,120,2
2660,run_139_repetition_7,DONE,String,1.0,1,120,2
2662,run_141_repetition_7,DONE,String,1.0,2,120,2
2664,run_143_repetition_7,DONE,String,1.0,3,120,2
2665,run_144_repetition_7,DONE,PoseStamped,0.1,1,120,1
2666,run_145_repetition_7,DONE,PoseStamped,0.1,1,120,2
2667,run_146_repetition_7,DONE,PoseStamped,0.1,2,120,1
2668,run_147_repetition_7,DONE,PoseStamped,0.1,2,120,2
2669,run_148_repetition_7,DONE,PoseStamped,0.1,3,120,1
2670,run_149_repetition_7,DONE,PoseStamped,0.1,3,120,2
2671,run_150_repetition_7,DONE,PoseStamped,0.2,1,120,1
2672,run_151_repetition_7,DONE,PoseStamped,0.2,1,120,2
2673,run_152_repetition_7,DONE,PoseStamped,0.2,2,120,1
2674,run_153_repetition_7,DONE,PoseStamped,0.2,2,120,2
2675,run_154_repetition_7,DONE,PoseStamped,0.2,3,120,1
2676,run_155_repetition_7,DONE,PoseStamped,0.2,3,120,2
2677,run_156_repetition_7,DONE,PoseStamped,0.5,1,120,1
2678,run_157_repetition_7,DONE,PoseStamped,0.5,1,120,2
2679,run_158_repetition_7,DONE,PoseStamped,0.5,2,120,1
2680,run_159_repetition_7,DONE,PoseStamped,0.5,2,120,2
2681,run_160_repetition_7,DONE,PoseStamped,0.5,3,120,1
2682,run_161_repetition_7,DONE,PoseStamped,0.5,3,120,2
2683,run_162_repetition_7,DONE,PoseStamped,1.0,1,120,1
2684,run_163_repetition_7,DONE,PoseStamped,1.0,1,120,2
2685,run_164_repetition_7,DONE,PoseStamped,1.0,2,120,1
2686,run_165_repetition_7,DONE,PoseStamped,1.0,2,120,2
2687,run_166_repetition_7,DONE,PoseStamped,1.0,3,120,1
2688,run_167_repetition_7,DONE,PoseStamped,1.0,3,120,2
2689,run_168_repetition_7,DONE,LaserScan,0.1,1,120,1
2690,run_169_repetition_7,DONE,LaserScan,0.1,1,120,2
2691,run_170_repetition_7,DONE,LaserScan,0.1,2,120,1
2692,run_171_repetition_7,DONE,LaserScan,0.1,2,120,2
2693,run_172_repetition_7,DONE,LaserScan,0.1,3,120,1
2694,run_173_repetition_7,DONE,LaserScan,0.1,3,120,2
2695,run_174_repetition_7,DONE,LaserScan,0.2,1,120,1
2696,run_175_repetition_7,DONE,LaserScan,0.2,1,120,2
2697,run_176_repetition_7,DONE,LaserScan,0.2,2,120,1
2698,run_177_repetition_7,DONE,LaserScan,0.2,2,120,2
2699,run_178_repetition_7,DONE,LaserScan,0.2,3,120,1
2700,run_179_repetition_7,DONE,LaserScan,0.2,3,120,2
2701,run_180_repetition_7,DONE,LaserScan,0.5,1,120,1
2702,run_181_repetition_7,DONE,LaserScan,0.5,1,120,2
2703,run_182_repetition_7,DONE,LaserScan,0.5,2,120,1
2704,run_183_repetition_7,DONE,LaserScan,0.5,2,120,2
2705,run_184_repetition_7,DONE,LaserScan,0.5,3,120,1
2706,run_185_repetition_7,DONE,LaserScan,0.5,3,120,2
2707,run_186_repetition_7,DONE,LaserScan,1.0,1,120,1
2708,run_187_repetition_7,DONE,LaserScan,1.0,1,120,2
2709,run_188_repetition_7,DONE,LaserScan,1.0,2,120,1
2710,run_189_repetition_7,DONE,LaserScan,1.0,2,120,2
2711,run_190_repetition_7,DONE,LaserScan,1.0,3,120,1
2712,run_191_repetition_7,DONE,LaserScan,1.0,3,120,2
2714,run_193_repetition_7,DONE,Float64,0.1,1,120,2
2716,run_195_repetition_7,DONE,Float64,0.1,2,120,2
2718,run_197_repetition_7,DONE,Float64,0.1,3,120,2
2720,run_199_repetition_7,DONE,Float64,0.2,1,120,2
2722,run_201_repetition_7,DONE,Float64,0.2,2,120,2
2724,run_203_repetition_7,DONE,Float64,0.2,3,120,2
2726,run_205_repetition_7,DONE,Float64,0.5,1,120,2
2728,run_207_repetition_7,DONE,Float64,0.5,2,120,2
